,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
36,1.5526592254638671,0.1783542863888232,0.309373664855957,0.10739236939824008,6,9,"{'max_depth': 6, 'max_features': 9}",0.3082649294209737,0.2849229693140367,0.33094540248128057,0.24281547375194845,0.31666842374844517,0.2967234397433369,0.030813863776753825,34
37,1.5195368766784667,0.15877331072826584,0.4657407283782959,0.25686420024846063,6,10,"{'max_depth': 6, 'max_features': 10}",0.3162704452032772,0.286542062649223,0.34291546629128133,0.25026896761513373,0.31926256020769894,0.30305190039332286,0.031891165044928706,28
38,1.6750885486602782,0.238370173026698,0.3616318702697754,0.1374850789463946,6,11,"{'max_depth': 6, 'max_features': 11}",0.3151863418264227,0.28998902520316416,0.33922009968467925,0.2509626527381239,0.2931416692853651,0.29769995774755104,0.02930634050367222,33
39,1.8891499042510986,0.21156507160649354,0.4501970291137695,0.29094464586674906,6,12,"{'max_depth': 6, 'max_features': 12}",0.3186578501542717,0.29587087292436876,0.3423976998736642,0.2535221201940865,0.30168650101995687,0.3024270088332696,0.02931319073360213,30
40,1.8925399780273438,0.3705843005995581,0.45179266929626466,0.1726822962801437,6,13,"{'max_depth': 6, 'max_features': 13}",0.304412792800962,0.2974565561496231,0.3483734982926844,0.25496859843547603,0.30570244664750423,0.30218277846524993,0.02967308409817837,32
41,1.861624526977539,0.21437314139380576,0.4739335536956787,0.22208893084607237,6,14,"{'max_depth': 6, 'max_features': 14}",0.3153437725862268,0.3069286883972634,0.3547059588046799,0.25054113202206485,0.2844345937042022,0.30239082910288745,0.03445594632175865,31
42,1.5979254245758057,0.11395482852030576,0.3839733123779297,0.17338309097095664,7,8,"{'max_depth': 7, 'max_features': 8}",0.32788219946385455,0.29580592820764084,0.3501776538119745,0.25233467652846653,0.29708778485011234,0.30465764857240973,0.033120385972451455,26
43,1.5233284473419189,0.15796639399618578,0.3716069221496582,0.1634085598160463,7,9,"{'max_depth': 7, 'max_features': 9}",0.32602796351979313,0.30806911461813735,0.35443601639630007,0.25735305502533035,0.2706406114253863,0.3033053521969894,0.035586385667059565,27
44,1.6773194313049316,0.29424106001686573,0.49587264060974123,0.19500721223716774,7,10,"{'max_depth': 7, 'max_features': 10}",0.3261760418487121,0.31382033160916145,0.35723614848186847,0.25737108637428996,0.2806044538480874,0.3070416124324239,0.03492177940737869,22
45,1.8420775890350343,0.22978431371876082,0.5429514884948731,0.2290688832113159,7,11,"{'max_depth': 7, 'max_features': 11}",0.3219183894253064,0.32009386410495366,0.36471066471216107,0.25943475645344494,0.24890102364065114,0.30301173966730344,0.043088144046835045,29
46,2.008236360549927,0.2723343662774194,0.38237571716308594,0.14251915766017542,7,12,"{'max_depth': 7, 'max_features': 12}",0.32217289512555713,0.3230376841142629,0.37308853071724635,0.2656532138451434,0.24821529107511608,0.30643352297546517,0.04476318174175422,24
